x, y
0.8992042440318302, 0.9838119369369369
0.9005305039787798, 0.9856137387387388
0.9018567639257294, 0.9874155405405406
0.9018567639257294, 0.9892173423423424
0.9018567639257294, 0.9910191441441442
0.903183023872679, 0.9928209459459459
0.903183023872679, 0.9946227477477477
0.8925729442970822, 0.9820101351351351
0.8912466843501325, 0.9820101351351351
0.889920424403183, 0.9820101351351351
0.8885941644562334, 0.9820101351351351
0.8872679045092837, 0.9820101351351351
0.8859416445623342, 0.9820101351351351
0.8846153846153846, 0.9802083333333333
0.883289124668435, 0.9802083333333333
0.8819628647214853, 0.9802083333333333
0.8806366047745358, 0.9802083333333333
0.8793103448275862, 0.9802083333333333
0.8779840848806365, 0.9802083333333333
0.8766578249336869, 0.9802083333333333
0.8753315649867374, 0.9802083333333333
0.8740053050397878, 0.9802083333333333
0.8726790450928381, 0.9802083333333333
0.8713527851458885, 0.9802083333333333
0.870026525198939, 0.9802083333333333
0.8687002652519893, 0.9802083333333333
0.8673740053050397, 0.9802083333333333
0.8660477453580901, 0.9802083333333333
0.8647214854111406, 0.9802083333333333
0.8633952254641909, 0.9802083333333333
0.8620689655172413, 0.9802083333333333
0.8607427055702918, 0.9784065315315316
0.8594164456233422, 0.9766047297297298
0.8580901856763925, 0.974802927927928
0.8580901856763925, 0.9730011261261261
0.6883289124668435, 0.9225506756756757
0.689655172413793, 0.9243524774774775
0.6909814323607427, 0.9261542792792793
0.6923076923076923, 0.9279560810810811
0.6923076923076923, 0.9297578828828829
0.6936339522546419, 0.9315596846846848
0.6949602122015914, 0.9333614864864865
0.6962864721485411, 0.9351632882882883
0.6976127320954907, 0.9351632882882883
0.6989389920424403, 0.9369650900900901
0.7002652519893899, 0.9369650900900901
0.7015915119363395, 0.9369650900900901
0.7029177718832891, 0.9351632882882883
0.7042440318302386, 0.9369650900900901
0.7055702917771883, 0.9369650900900901
0.7068965517241379, 0.9351632882882883
0.7082228116710875, 0.9369650900900901
0.7095490716180372, 0.9369650900900901
0.7108753315649867, 0.9369650900900901
0.7122015915119363, 0.9369650900900901
0.7135278514588859, 0.9369650900900901
0.7148541114058355, 0.9369650900900901
0.7161803713527851, 0.9369650900900901
0.7175066312997347, 0.9369650900900901
0.7188328912466843, 0.9369650900900901
0.7201591511936339, 0.9369650900900901
0.7214854111405835, 0.9369650900900901
0.7228116710875331, 0.9369650900900901
0.7241379310344828, 0.9369650900900901
0.7254641909814323, 0.9369650900900901
0.7267904509283819, 0.9369650900900901
0.7281167108753315, 0.9369650900900901
0.7294429708222812, 0.9369650900900901
0.7307692307692307, 0.9369650900900901
0.7320954907161803, 0.9369650900900901
0.73342175066313, 0.9369650900900901
0.7347480106100795, 0.9369650900900901
0.7360742705570291, 0.9369650900900901
0.7374005305039787, 0.9369650900900901
0.7387267904509284, 0.9369650900900901
0.7400530503978779, 0.9387668918918919
0.7413793103448275, 0.9387668918918919
0.7427055702917772, 0.9405686936936937
0.7427055702917772, 0.9423704954954956
0.7440318302387268, 0.9441722972972973
0.7440318302387268, 0.9459740990990991
0.7440318302387268, 0.9477759009009009
0.7440318302387268, 0.9495777027027027
0.7440318302387268, 0.9513795045045045
0.7440318302387268, 0.9531813063063064
0.7440318302387268, 0.9549831081081082
0.7453580901856763, 0.9567849099099099
0.7466843501326259, 0.9567849099099099
0.7480106100795756, 0.9585867117117117
0.7493368700265252, 0.9585867117117117
0.7506631299734747, 0.9585867117117117
0.7519893899204244, 0.9585867117117117
0.753315649867374, 0.9585867117117117
0.7546419098143236, 0.9585867117117117
0.7559681697612731, 0.9585867117117117
0.7572944297082228, 0.9585867117117117
0.7586206896551724, 0.9585867117117117
0.759946949602122, 0.9585867117117117
0.7612732095490716, 0.9585867117117117
0.7625994694960212, 0.9585867117117117
0.7639257294429708, 0.9585867117117117
0.7652519893899203, 0.9585867117117117
0.8355437665782492, 0.9585867117117117
0.8342175066312997, 0.9585867117117117
0.8328912466843501, 0.9585867117117117
0.8315649867374005, 0.9567849099099099
0.8302387267904509, 0.9567849099099099
0.8289124668435013, 0.9567849099099099
0.8275862068965517, 0.9567849099099099
0.826259946949602, 0.9567849099099099
0.8249336870026525, 0.9585867117117117
0.8236074270557029, 0.9585867117117117
0.8222811671087533, 0.9585867117117117
0.8209549071618036, 0.9585867117117117
0.8196286472148541, 0.9585867117117117
0.8183023872679045, 0.9585867117117117
0.8169761273209548, 0.9585867117117117
0.8156498673740052, 0.9585867117117117
0.8143236074270557, 0.9585867117117117
0.8129973474801061, 0.9585867117117117
0.8116710875331564, 0.9585867117117117
0.8103448275862069, 0.9585867117117117
0.8090185676392573, 0.9585867117117117
0.8076923076923076, 0.9585867117117117
0.806366047745358, 0.9585867117117117
0.8050397877984085, 0.9585867117117117
0.8037135278514589, 0.9585867117117117
0.8023872679045092, 0.9585867117117117
0.8010610079575596, 0.9585867117117117
0.7997347480106101, 0.9585867117117117
0.7984084880636604, 0.9585867117117117
0.7970822281167108, 0.9585867117117117
0.7957559681697612, 0.9585867117117117
0.7944297082228117, 0.9585867117117117
0.793103448275862, 0.9585867117117117
0.7917771883289124, 0.9585867117117117
0.6830238726790451, 0.9027308558558559
0.6816976127320955, 0.9009290540540541
0.6803713527851458, 0.8991272522522523
0.6790450928381963, 0.8973254504504504
0.6777188328912467, 0.8955236486486486
0.676392572944297, 0.8937218468468469
0.6750663129973474, 0.8937218468468469
0.6737400530503979, 0.8937218468468469
0.6724137931034483, 0.8919200450450451
0.6710875331564986, 0.8919200450450451
0.669761273209549, 0.8901182432432433
0.6684350132625995, 0.8883164414414415
0.6671087533156498, 0.8865146396396396
0.6657824933687002, 0.8847128378378378
0.6644562334217506, 0.882911036036036
0.6631299734748011, 0.8811092342342343
0.6618037135278514, 0.8793074324324325
0.6604774535809018, 0.8775056306306307
0.6604774535809018, 0.8757038288288288
0.6591511936339522, 0.873902027027027
0.6578249336870026, 0.8721002252252252
0.656498673740053, 0.8702984234234235
0.6551724137931034, 0.8684966216216217
0.6538461538461539, 0.8666948198198199
0.6525198938992042, 0.864893018018018
0.6511936339522546, 0.8630912162162162
0.649867374005305, 0.8612894144144144
0.649867374005305, 0.8594876126126126
0.6485411140583554, 0.8576858108108109
0.6472148541114058, 0.8558840090090091
0.6458885941644562, 0.8540822072072072
0.6445623342175066, 0.8522804054054054
0.643236074270557, 0.8504786036036036
0.6419098143236074, 0.8486768018018018
0.6405835543766578, 0.846875
0.6392572944297082, 0.8450731981981983
0.6392572944297082, 0.8432713963963964
0.6379310344827586, 0.8414695945945946
0.636604774535809, 0.8396677927927928
0.6352785145888594, 0.837865990990991
0.6339522546419097, 0.8360641891891892
0.6326259946949602, 0.8342623873873874
0.6312997347480106, 0.8324605855855856
0.629973474801061, 0.8306587837837838
0.6286472148541113, 0.8306587837837838
0.6273209549071618, 0.828856981981982
0.6259946949602122, 0.828856981981982
0.6246684350132625, 0.828856981981982
0.623342175066313, 0.828856981981982
0.6220159151193634, 0.828856981981982
0.6206896551724138, 0.828856981981982
0.6193633952254641, 0.828856981981982
0.6180371352785146, 0.828856981981982
0.616710875331565, 0.828856981981982
0.6153846153846153, 0.8270551801801802
0.6140583554376657, 0.8270551801801802
0.6127320954907162, 0.8270551801801802
0.6114058355437666, 0.8252533783783784
0.6100795755968169, 0.8252533783783784
0.6087533156498673, 0.8252533783783784
0.6074270557029178, 0.8234515765765766
0.6061007957559681, 0.8216497747747747
0.6047745358090185, 0.819847972972973
0.603448275862069, 0.819847972972973
0.6021220159151194, 0.819847972972973
0.6007957559681697, 0.8180461711711712
0.5994694960212201, 0.8180461711711712
0.5981432360742706, 0.8162443693693694
0.5968169761273209, 0.8162443693693694
0.5954907161803713, 0.8144425675675676
0.5941644562334217, 0.8126407657657658
0.5928381962864722, 0.8126407657657658
0.5915119363395225, 0.8108389639639639
0.5901856763925729, 0.8108389639639639
0.5888594164456233, 0.8090371621621621
0.5875331564986737, 0.8090371621621621
0.5862068965517241, 0.8072353603603604
0.5848806366047745, 0.8072353603603604
0.583554376657825, 0.8072353603603604
0.5822281167108753, 0.8072353603603604
0.5809018567639257, 0.8072353603603604
0.5795755968169761, 0.8072353603603604
0.5782493368700264, 0.8072353603603604
0.5769230769230769, 0.8072353603603604
0.5755968169761273, 0.8072353603603604
0.5742705570291777, 0.8072353603603604
0.572944297082228, 0.8072353603603604
0.5716180371352785, 0.8072353603603604
0.5702917771883289, 0.8072353603603604
0.5689655172413792, 0.8072353603603604
0.5676392572944297, 0.8072353603603604
0.5663129973474801, 0.8072353603603604
0.5649867374005305, 0.8072353603603604
0.5636604774535808, 0.8072353603603604
0.5623342175066313, 0.8072353603603604
0.5610079575596817, 0.8072353603603604
0.5596816976127321, 0.8072353603603604
0.5583554376657824, 0.8072353603603604
0.5570291777188329, 0.8072353603603604
0.5557029177718833, 0.8072353603603604
0.5543766578249336, 0.8072353603603604
0.553050397877984, 0.8072353603603604
0.5517241379310345, 0.8072353603603604
0.5503978779840849, 0.8072353603603604
0.5490716180371352, 0.8072353603603604
0.5477453580901857, 0.8072353603603604
0.5464190981432361, 0.8072353603603604
0.5450928381962864, 0.8072353603603604
0.5437665782493368, 0.8072353603603604
0.5424403183023873, 0.8072353603603604
0.5411140583554377, 0.8072353603603604
0.539787798408488, 0.8072353603603604
0.5384615384615384, 0.8072353603603604
0.5371352785145889, 0.8072353603603604
0.5358090185676392, 0.8072353603603604
0.5344827586206896, 0.8072353603603604
0.53315649867374, 0.8072353603603604
0.5318302387267905, 0.8072353603603604
0.5305039787798408, 0.8072353603603604
0.5291777188328912, 0.8072353603603604
0.5278514588859416, 0.8072353603603604
0.526525198938992, 0.8072353603603604
0.5251989389920424, 0.8072353603603604
0.5238726790450928, 0.8072353603603604
0.5225464190981433, 0.8072353603603604
0.5212201591511936, 0.8072353603603604
0.519893899204244, 0.8072353603603604
0.5185676392572944, 0.8072353603603604
0.5172413793103448, 0.8072353603603604
0.5159151193633952, 0.8072353603603604
0.5145888594164456, 0.8072353603603604
0.513262599469496, 0.8072353603603604
0.5119363395225464, 0.8072353603603604
0.5106100795755968, 0.8072353603603604
0.5092838196286472, 0.8054335585585586
0.5079575596816975, 0.8054335585585586
0.506631299734748, 0.8054335585585586
0.5053050397877984, 0.8054335585585586
0.5039787798408488, 0.8036317567567568
0.5026525198938991, 0.8036317567567568
0.5013262599469496, 0.801829954954955
0.5, 0.8000281531531531
0.4986737400530504, 0.7982263513513513
0.49734748010610075, 0.7964245495495496
0.4960212201591512, 0.7964245495495496
0.49469496021220155, 0.7946227477477478
0.493368700265252, 0.7946227477477478
0.49204244031830235, 0.792820945945946
0.4907161803713528, 0.7910191441441442
0.48938992042440316, 0.7892173423423423
0.48806366047745353, 0.7874155405405405
0.48673740053050396, 0.7874155405405405
0.48541114058355433, 0.7856137387387387
0.48408488063660476, 0.783811936936937
0.48275862068965514, 0.7820101351351352
0.48143236074270557, 0.7820101351351352
0.48010610079575594, 0.7802083333333334
0.4787798408488063, 0.7784065315315315
0.47745358090185674, 0.7766047297297297
0.4761273209549071, 0.7766047297297297
0.47480106100795755, 0.7748029279279279
0.4734748010610079, 0.7730011261261261
0.47214854111405835, 0.7711993243243244
0.4708222811671087, 0.7711993243243244
0.46949602122015915, 0.7693975225225226
0.46816976127320953, 0.7675957207207207
0.4668435013262599, 0.7675957207207207
0.46551724137931033, 0.7657939189189189
0.4641909814323607, 0.7657939189189189
0.46286472148541113, 0.7639921171171171
0.4615384615384615, 0.7639921171171171
0.46021220159151194, 0.7621903153153153
0.4588859416445623, 0.7621903153153153
0.4575596816976127, 0.7621903153153153
0.4562334217506631, 0.7621903153153153
0.4549071618037135, 0.7621903153153153
0.4535809018567639, 0.7621903153153153
0.4522546419098143, 0.7603885135135136
0.4509283819628647, 0.7603885135135136
0.4496021220159151, 0.7585867117117118
0.44827586206896547, 0.7585867117117118
0.4469496021220159, 0.7567849099099099
0.4456233421750663, 0.7549831081081081
0.4442970822281167, 0.7549831081081081
0.4429708222811671, 0.7531813063063063
0.4416445623342175, 0.7531813063063063
0.4403183023872679, 0.7513795045045045
0.43899204244031825, 0.7513795045045045
0.4376657824933687, 0.7513795045045045
0.43633952254641906, 0.7495777027027027
0.4350132625994695, 0.747775900900901
0.43368700265251986, 0.747775900900901
0.4323607427055703, 0.7459740990990991
0.43103448275862066, 0.7459740990990991
0.4297082228116711, 0.7459740990990991
0.42838196286472147, 0.7441722972972973
0.42705570291777184, 0.7441722972972973
0.42572944297082227, 0.7423704954954955
0.42440318302387264, 0.7405686936936937
0.4230769230769231, 0.7405686936936937
0.42175066312997345, 0.7405686936936937
0.4204244031830239, 0.7405686936936937
0.41909814323607425, 0.7387668918918919
0.4177718832891246, 0.7369650900900901
0.41644562334217505, 0.7351632882882883
0.41644562334217505, 0.7333614864864865
0.41644562334217505, 0.7315596846846847
0.41644562334217505, 0.7297578828828829
0.41644562334217505, 0.7279560810810811
0.41644562334217505, 0.7261542792792793
0.4151193633952254, 0.7243524774774774
0.4151193633952254, 0.7225506756756757
0.41379310344827586, 0.7207488738738739
0.41246684350132623, 0.7189470720720721
0.41114058355437666, 0.7189470720720721
0.40981432360742703, 0.7189470720720721
0.4084880636604774, 0.7171452702702703
0.40716180371352784, 0.7171452702702703
0.4058355437665782, 0.7153434684684685
0.40450928381962864, 0.7153434684684685
0.403183023872679, 0.7135416666666666
0.40185676392572944, 0.7117398648648648
0.4005305039787798, 0.7099380630630631
